query_id,query,category,backend,rank,content_type,source_id,title,url,similarity,combined_score,graph_hops,latency_ms,relevance_0_to_3
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-only,5,article,8e9b6a88-ade5-4911-8c26-f8fe3518e474,Appendix 3Y,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03072902-2A1662790,0.6364,0.6018,,477,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-only,6,article,10f7b4ab-2ade-4acd-9c82-ac8b1308d8e9,Results of Annual General Meeting 9 April 2026,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077169-2A1665467,0.6214,0.6001,,477,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-only,7,article,e02c036e-8148-4571-bd37-5f9f69630da6,2025 AGM Addresses and Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077090-2A1665416,0.6210,0.5998,,477,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-only,8,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.6545,0.5959,,477,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-only,9,article,d740549d-54b4-44ed-8390-410e04d018be,Release of HY26 Financial Statements,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077295-2A1665532,0.6130,0.5951,,477,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-only,10,article,854a20e3-4eee-44f1-8304-899e9bfb2f60,"The hours the market wants back: Free daytime power, or a fix for solar and wind curtailment?",https://reneweconomy.com.au/the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment/?utm_source=rss&utm_medium=rss&utm_campaign=the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment,0.6077,0.5945,,477,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,1,article,2be50cea-efd2-4aed-af56-36bc12442d17,How doing your washing on weekends could get you a discount on your electricity,https://www.itv.com/news/2026-04-14/how-doing-your-washing-at-weekends-could-get-you-a-discount-on-your-electricity,0.6726,0.6439,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,2,article,2d208434-4534-4f04-910d-30fc755648ac,Update - Dividend/Distribution - ORG,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03070486-2A1661463,0.6446,0.6027,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,3,article,cfc31d78-b487-4deb-9347-41e95ba66975,Danish giant sells giga-scale battery as project readies to hit the grid,https://reneweconomy.com.au/danish-giant-sells-giga-scale-battery-as-project-readies-to-hit-the-grid/?utm_source=rss&utm_medium=rss&utm_campaign=danish-giant-sells-giga-scale-battery-as-project-readies-to-hit-the-grid,0.6201,0.6020,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,4,article,8e9b6a88-ade5-4911-8c26-f8fe3518e474,Appendix 3Y,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03072902-2A1662790,0.6364,0.6018,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,5,article,10f7b4ab-2ade-4acd-9c82-ac8b1308d8e9,Results of Annual General Meeting 9 April 2026,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077169-2A1665467,0.6214,0.6001,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,6,article,e02c036e-8148-4571-bd37-5f9f69630da6,2025 AGM Addresses and Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077090-2A1665416,0.6210,0.5998,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,7,article,d740549d-54b4-44ed-8390-410e04d018be,Release of HY26 Financial Statements,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077295-2A1665532,0.6130,0.5951,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,8,article,7c56ae82-0bbd-42a0-919e-0c9d8a3ed495,"Europe deploys 3.4GWh of BESS in March, 19% of global total",https://www.energy-storage.news/europe-deploys-3-4gwh-of-bess-in-march-19-of-global-total/,0.6071,0.5944,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,9,article,b08044db-4b51-4652-92e6-5ed78d477139,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03067128-2A1659698,0.6318,0.5902,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pgvector-cooccurrence,10,article,883c1d1d-d280-4963-ae1f-34a6872bef9d,Iran war spikes energy prices – UK homes ditch fossil fuels fast,https://electrek.co/2026/03/27/iran-war-spikes-energy-prices-uk-homes-ditch-fossil-fuels-fast/,0.6077,0.5850,1,549,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,1,article,2be50cea-efd2-4aed-af56-36bc12442d17,How doing your washing on weekends could get you a discount on your electricity,https://www.itv.com/news/2026-04-14/how-doing-your-washing-at-weekends-could-get-you-a-discount-on-your-electricity,0.6726,0.7708,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,2,article,2d208434-4534-4f04-910d-30fc755648ac,Update - Dividend/Distribution - ORG,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03070486-2A1661463,0.6446,0.7512,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,3,article,8e9b6a88-ade5-4911-8c26-f8fe3518e474,Appendix 3Y,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03072902-2A1662790,0.6364,0.7455,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,4,article,b08044db-4b51-4652-92e6-5ed78d477139,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03067128-2A1659698,0.6318,0.7423,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,5,article,10f7b4ab-2ade-4acd-9c82-ac8b1308d8e9,Results of Annual General Meeting 9 April 2026,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077169-2A1665467,0.6214,0.7350,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,6,article,e02c036e-8148-4571-bd37-5f9f69630da6,2025 AGM Addresses and Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03077090-2A1665416,0.6210,0.7347,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,7,article,cfc31d78-b487-4deb-9347-41e95ba66975,Danish giant sells giga-scale battery as project readies to hit the grid,https://reneweconomy.com.au/danish-giant-sells-giga-scale-battery-as-project-readies-to-hit-the-grid/?utm_source=rss&utm_medium=rss&utm_campaign=danish-giant-sells-giga-scale-battery-as-project-readies-to-hit-the-grid,0.6201,0.7341,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,8,article,e0a3fdbc-aa09-4cba-a366-93c430395fea,Appendix 3Y x 2,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03059572-2A1655075,0.6194,0.7336,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,9,article,3814ee90-5e19-42e5-a3ae-9f3eeafa9fba,Appendix 3Y,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03065465-2A1658597,0.6158,0.7311,0,442,
mh-02,How does Origin Energy connect to Octopus Energy and the wholesale gas market?,multi_hop,pg-graph-walk,10,article,9913eb4b-8a8d-40a5-9005-09b6d3aa2c0d,FY26 Half-Year Results Announcement,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03055136-2A1652968,0.6143,0.7300,0,442,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,1,article,a7ac68f3-f0ba-4fd4-afb8-b3217b5f77c1,BYD’s Denza Z9GT confirmed for Australia with 5 minute flash charging tech,https://thedriven.io/2026/04/09/byds-denza-z9gt-confirmed-for-australia-with-5-minute-flash-charging-tech/,0.6983,0.6795,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,2,article,d2feea26-585a-415d-b6bc-89a472523361,"Subaru reveals pricing and specs for Trailseeker, its second EV in Australia",https://thedriven.io/2026/04/11/subaru-reveals-pricing-and-specs-for-trailseeker-its-second-ev-in-australia/,0.6788,0.6688,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,3,article,f64062cc-d32e-4250-bbc0-a6cee99d247a,#1 Battery Maker in World Says USA Can’t Make EVs without China,https://cleantechnica.com/2026/03/28/1-battery-maker-in-world-says-usa-cant-make-evs-without-china/,0.6832,0.6641,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,4,article,a31f3734-105d-49e1-924b-da7c2be4b615,"Geely makes pre-order offer for its new, low cost EX2 electric hatchback",https://thedriven.io/2026/04/09/geely-makes-pre-order-offer-for-its-new-low-cost-ex2-electric-hatchback/,0.6762,0.6554,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,5,article,be8567ab-3f98-42f0-87da-8b3dac7a9b98,EV charging in 10 minutes or less? It’s happening,https://electrek.co/2026/04/14/ev-charging-10-minutes-or-less/,0.6938,0.6466,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,6,article,dd41de0c-62d3-4604-9879-c338eac48922,Beyond 314Ah: A comparison of large-format LFP battery cells for BESS,https://www.energy-storage.news/beyond-314ah-a-comparison-of-large-format-lfp-battery-cells-for-bess/,0.6787,0.6356,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,7,article,d08e3a7c-2975-462e-a328-31427094643a,‘75% of what we need is not there’: Australian states race to deploy gigawatts of battery storage,https://www.energy-storage.news/75-of-what-we-need-is-not-there-australian-states-race-to-deploy-gigawatts-of-battery-storage/,0.6675,0.6283,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,8,article,c687ebbf-069e-436c-a380-b8ca7ff1ed6f,"CATL, Envision sodium-ion BESS cells among next-gen tech and solutions showcased at Beijing expo ESIE 2026",https://www.energy-storage.news/catl-envision-sodium-ion-bess-cells-among-next-gen-tech-and-solutions-showcased-at-beijing-expo-esie-2026/,0.6681,0.6271,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,9,article,103c2340-81ce-4ad3-bfbc-e7f39052ea1d,Five battery projects totalling 7.9 GWh advance through approvals,https://www.pv-magazine-australia.com/2026/03/30/five-battery-projects-totalling-7-9-gwh-advance-through-approvals/,0.6740,0.6259,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-only,10,article,63b327fe-ae5a-4080-9e98-653b8f6c182c,Quinbrook bags EPBC Act approval for 780MW Supernode North BESS in Australia,https://www.energy-storage.news/quinbrook-bags-epbc-act-approval-for-780mw-supernode-north-bess-in-australia/,0.6792,0.6253,,436,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,1,article,d2feea26-585a-415d-b6bc-89a472523361,"Subaru reveals pricing and specs for Trailseeker, its second EV in Australia",https://thedriven.io/2026/04/11/subaru-reveals-pricing-and-specs-for-trailseeker-its-second-ev-in-australia/,0.6788,0.6688,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,2,article,5d64cbad-d2aa-41fc-8d89-f76255c66318,An Update On Electric Vehicle Batteries And Innovations In The Sector,https://cleantechnica.com/2026/03/28/an-update-on-electric-vehicle-batteries-and-innovations-in-the-sector/,0.6577,0.6668,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,3,article,f64062cc-d32e-4250-bbc0-a6cee99d247a,#1 Battery Maker in World Says USA Can’t Make EVs without China,https://cleantechnica.com/2026/03/28/1-battery-maker-in-world-says-usa-cant-make-evs-without-china/,0.6832,0.6641,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,4,article,a31f3734-105d-49e1-924b-da7c2be4b615,"Geely makes pre-order offer for its new, low cost EX2 electric hatchback",https://thedriven.io/2026/04/09/geely-makes-pre-order-offer-for-its-new-low-cost-ex2-electric-hatchback/,0.6762,0.6554,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,5,article,be8567ab-3f98-42f0-87da-8b3dac7a9b98,EV charging in 10 minutes or less? It’s happening,https://electrek.co/2026/04/14/ev-charging-10-minutes-or-less/,0.6938,0.6466,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,6,article,dd41de0c-62d3-4604-9879-c338eac48922,Beyond 314Ah: A comparison of large-format LFP battery cells for BESS,https://www.energy-storage.news/beyond-314ah-a-comparison-of-large-format-lfp-battery-cells-for-bess/,0.6787,0.6356,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,7,article,c687ebbf-069e-436c-a380-b8ca7ff1ed6f,"CATL, Envision sodium-ion BESS cells among next-gen tech and solutions showcased at Beijing expo ESIE 2026",https://www.energy-storage.news/catl-envision-sodium-ion-bess-cells-among-next-gen-tech-and-solutions-showcased-at-beijing-expo-esie-2026/,0.6681,0.6271,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,8,article,63b327fe-ae5a-4080-9e98-653b8f6c182c,Quinbrook bags EPBC Act approval for 780MW Supernode North BESS in Australia,https://www.energy-storage.news/quinbrook-bags-epbc-act-approval-for-780mw-supernode-north-bess-in-australia/,0.6792,0.6253,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,9,article,4eda64c9-fc01-42dd-823d-751847c46f6e,"BYD’s chief scientist says solid-state EV batteries hit a ‘critical stage,’ but there’s more to it",https://electrek.co/2026/04/08/byds-chief-scientist-solid-state-ev-batteries-critical-stage/,0.6598,0.6229,1,450,
mh-03,Which Australian companies use CATL battery technology in their projects?,multi_hop,pgvector-cooccurrence,10,article,d14e6b65-e0a0-4e1a-8918-becaebbb189f,Sodium-ion EV battery breakthrough delivers 11-min charging and 450 km range,https://electrek.co/2026/03/25/sodium-ion-ev-battery-delivers-11-min-charging-450-km-range/,0.6657,0.6186,1,450,
